"TOA5","N2","CR2xx","No_SN","CR200X.Std.02","15min_100times_only.CR2","24549","Data"
"TIMESTAMP","RECORD","Turb_BS_Median","Turb_BS_Mean","Turb_BS_STD","Turb_BS_Min","Turb_BS_Max","Turb_SS_Median","Turb_SS_Mean","Turb_SS_STD","Turb_SS_Min","Turb_SS_Max"
"TS","RN","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2014-05-16 21:00:00",9419,1.645051,1.670395,0.119807,1.552247,2.487466,2.390653,2.454393,0.3481646,2.053246,4.504747
"2014-05-16 21:15:00",9420,1.618903,1.632442,0.0654409,1.512028,1.813756,2.370409,2.442575,0.3363013,2.060201,4.473007
"2014-05-16 21:30:00",9421,1.621202,1.633279,0.0545642,1.539894,1.820367,2.440948,2.578613,0.570386,2.116476,5.446605
"2014-05-16 21:45:00",9422,1.568048,1.593009,0.1003484,1.429303,2.049241,2.382745,2.450884,0.3111682,2.079486,4.425399
"2014-05-16 22:00:00",9423,1.556269,1.563044,0.0510008,1.493931,1.857738,2.24169,2.30947,0.2606324,2.010254,4.150934
"2014-05-16 22:15:00",9424,1.525817,1.541235,0.0712544,1.441079,1.915238,2.230306,2.303773,0.2347142,2.014679,3.216781
"2014-05-16 22:30:00",9425,1.545927,1.562307,0.0867041,1.385074,2.064771,2.277741,2.46813,0.5370914,2.074111,5.496518
"2014-05-16 22:45:00",9426,1.518348,1.539652,0.0886616,1.361526,1.913225,2.198684,2.241441,0.1644779,1.955885,2.704828
"2014-05-16 23:00:00",9427,1.510592,1.522677,0.0717137,1.404603,1.784724,2.262245,2.303387,0.2164226,1.955253,3.127467
"2014-05-16 23:15:00",9428,1.497665,1.524554,0.0915649,1.406901,1.922714,2.235998,2.259835,0.2129007,1.966,3.140768
"2014-05-16 23:30:00",9429,1.492494,1.510353,0.0716067,1.325343,1.785011,2.231571,2.345176,0.3791842,2.016892,4.426034
"2014-05-16 23:45:00",9430,1.498527,1.504458,0.0630965,1.373013,1.782137,2.264459,2.341032,0.3277918,1.986862,4.420638
"2014-05-17 00:00:00",9431,1.478419,1.489793,0.0667273,1.388521,1.849114,2.162954,2.185017,0.1337478,1.954305,2.515924
